date,DV_pressure,cumulative_mean,cumulative_std_dev,ucl_1,lcl_1,ucl_2,lcl_2,ucl_3,lcl_3
2020-07-02,-0.013810485258689472,0.08323445798922322,0.35229914824333025,0.43553360623255344,-0.26906469025410706,0.7878327544758837,-0.6213638384974373,1.140131902719214,-0.9736629867407676
2020-07-03,-0.015062152477449096,0.0825877697624688,0.3512211632650634,0.4338089330275322,-0.26863339350259463,0.7850300962925957,-0.619854556767658,1.136251259557659,-0.9710757200327214
2020-07-04,-0.014455769009547181,0.08195349826722687,0.3501518282603866,0.43210532652761346,-0.26819832999315973,0.7822571547880001,-0.6183501582535463,1.1324089830483866,-0.9685019865139329
2020-07-05,-0.007502524093620125,0.08137261500514344,0.34908010249172994,0.43045271749687336,-0.2677074874865865,0.7795328199886034,-0.6167875899783164,1.1286129224803332,-0.9658676924700462
2020-07-06,-0.009190992211309562,0.0807883336682631,0.3480209101377534,0.4288092438060165,-0.2672325764694903,0.7768301539437699,-0.6152534866072437,1.1248510640815232,-0.963274396744997
2020-07-07,-0.010249937515620517,0.08020475500682794,0.3469730131587041,0.42717776816553205,-0.26676825815187616,0.7741507813242361,-0.6137412713105803,1.1211237944829402,-0.9607142844692844
2020-07-08,-0.005967814612165296,0.07965588513664326,0.3459275023405984,0.42558338747724167,-0.2662716172039551,0.77151088981784,-0.6121991195445535,1.1174383921584385,-0.958126621885152
2020-07-09,-0.010089651503058529,0.07908787541107554,0.3448979710444745,0.42398584645555004,-0.26581009563339897,0.7688838175000245,-0.6107080666778735,1.113781788544499,-0.9556060377223479
2020-07-10,-0.010234176330864023,0.07852610150074887,0.343877757273823,0.42240385877457187,-0.2653516557730742,0.766281616048395,-0.6092294130468972,1.110159373322218,-0.9531071703207202
2020-07-11,-0.009269369883875252,0.07797737980459497,0.3428649362518645,0.42084231605645944,-0.2648875564472695,0.7637072523083239,-0.607752492699134,1.1065721885601885,-0.9506174289509984
2020-07-12,-0.009781779283294025,0.07743229185994971,0.3418617757112549,0.41929406757120463,-0.2644294838513052,0.7611558432824596,-0.6062912595625601,1.1030176189937144,-0.948153035273815
2020-07-13,-0.008748991121871903,0.07690030863166684,0.34086569692103597,0.4177660055527028,-0.2639653882893691,0.7586317024737388,-0.6048310852104051,1.0994973993947748,-0.945696782131441
2020-07-14,-0.013847880999157992,0.07634357127196853,0.3398863450955026,0.4162299163674711,-0.2635427738235341,0.7561162614629737,-0.6034291189190366,1.0960026065584763,-0.9433154640145393
2020-07-15,-0.0014379401916631573,0.07586929376304395,0.3388965759841791,0.41476586974722307,-0.26302728222113514,0.7536624457314022,-0.6019238582053142,1.0925590217155812,-0.9408204341894933
2020-07-16,-0.009298310576254937,0.0753531264640179,0.33792682587508893,0.41327995233910686,-0.262573699411071,0.7512067782141958,-0.6005005252861599,1.0891336040892847,-0.9384273511612489
2020-07-17,-0.006550075559828733,0.07485973368074172,0.33696121731699585,0.4118209509977376,-0.26210148363625413,0.7487821683147334,-0.59906270095325,1.0857433856317293,-0.9360239182702459
2020-07-18,-0.013035529492927855,0.07433341473958202,0.3360135856973137,0.41034700043689576,-0.26168017095773166,0.7463605861342094,-0.5976937566550454,1.0823741718315232,-0.9337073423523592
2020-07-19,-0.016150512850062967,0.07379481993250081,0.33507877480570725,0.40887359473820806,-0.26128395487320644,0.7439523695439153,-0.5963627296789137,1.0790311443496226,-0.9314415044846208
2020-07-20,-0.010784990791896187,0.07329434767969371,0.3341433749499806,0.4074377226296743,-0.26084902727028686,0.7415810975796548,-0.5949924022202675,1.0757244725296355,-0.9291357771702482
2020-07-21,-0.01117873330883199,0.07279744720329062,0.33321630846664474,0.40601375566993536,-0.2604188612633541,0.7392300641365801,-0.5936351697299989,1.072446372603225,-0.9268514781966436
2020-07-22,-0.014201565322094772,0.0722886810481714,0.3323014210780419,0.40459010212621327,-0.2600127400298705,0.7368915232042552,-0.5923141611079124,1.069192944282297,-0.9246155821859542
2020-07-23,-0.011073844030365067,0.07180401520469154,0.33138932038011953,0.4031933355848111,-0.259585305175428,0.7345826559649307,-0.5909746255555475,1.0659719763450501,-0.9223639459356672
2020-07-24,-0.012474561530655579,0.07131685580159705,0.33048669699854133,0.40180355280013835,-0.2591698411969443,0.7322902497986797,-0.5896565381954856,1.062776946797221,-0.9201432351940269
2020-07-25,-0.01368066677561606,0.07082836429253261,0.3295931424650102,0.40042150675754284,-0.25876477817247756,0.730014649222553,-0.5883579206374878,1.0596077916875632,-0.917951063102498
2020-07-26,-0.01253008684863438,0.07035203028601165,0.3287050748883929,0.39905710517440457,-0.25835304460238123,0.7277621800627975,-0.5870581194907741,1.0564672549511904,-0.9157631943791671
2020-07-27,-0.01123227650020343,0.06988848308836271,0.3278222580233887,0.3977107411117514,-0.257933774935026,0.7255329991351401,-0.5857560329584147,1.053355257158529,-0.9135782909818034
2020-07-28,-0.0102478997789232,0.06943573516255884,0.326945108577458,0.39638084374001686,-0.25750937341489916,0.7233259523174749,-0.5844544819923572,1.0502710608949328,-0.9113995905698152
2020-07-29,-0.010816713663162513,0.06898487870848174,0.32607571285714926,0.395060591565631,-0.2570908341486675,0.7211363044227803,-0.5831665470058167,1.0472120172799295,-0.9092422598629661
2020-07-30,-0.007487221764220542,0.06855766027008676,0.3252087133894509,0.39376637365953765,-0.25665105311936415,0.7189750870489886,-0.581859766508815,1.0441838004384394,-0.9070684798982659
2020-07-31,-0.013807557241184917,0.06810007572835748,0.3243571401629794,0.39245721589133686,-0.25625706443462193,0.7168143560543163,-0.5806142045976013,1.0411714962172955,-0.9049713447605806
2020-08-01,-0.012771994472592826,0.06765326871067268,0.32351074506114064,0.3911640137718133,-0.25585747635046796,0.714674758832954,-0.5793682214116086,1.0381855038940946,-0.9028789664727492
2020-08-02,-0.014801552254783065,0.0672002202438295,0.3226737215267741,0.3898739417706036,-0.2554735012829446,0.7125476632973777,-0.5781472228097186,1.0352213848241518,-0.9008209443364927
2020-08-03,-0.013114770711932957,0.0667613405118308,0.3218407998471946,0.3886021403590254,-0.2550794593353638,0.71044294020622,-0.5769202591825584,1.0322837400534146,-0.898761059029753
2020-08-04,-0.018998571428571198,0.06629525403389383,0.32102251144345734,0.3873177654773512,-0.2547272574095635,0.7083402769208085,-0.5757497688530209,1.029362788364266,-0.8967722802964783
2020-08-05,-0.012589562764456117,0.06586884961876763,0.32020150796761515,0.38607035758638275,-0.25433265834884755,0.7062718655539979,-0.5745341663164627,1.0264733735216132,-0.8947356742840779
2020-08-06,-0.013618167109672471,0.06544150006646418,0.3193881081131549,0.3848296081796191,-0.25394660804669067,0.704217716292774,-0.5733347161598455,1.0236058244059287,-0.8927228242730004
2020-08-07,-0.012665824529168153,0.06502381383868004,0.3185795877719533,0.38360340161063333,-0.2535557739332732,0.7021829893825866,-0.5721353617052265,1.0207625771545399,-0.8907149494771798
2020-08-08,-0.011617397901124437,0.06461614781878747,0.3177757931223563,0.3823919409411438,-0.2531596453035688,0.7001677340635001,-0.5709354384259252,1.0179435271858563,-0.8887112315482815
2020-08-09,-0.012932622268469746,0.06420583686594485,0.31697971292651755,0.3811855497924624,-0.2527738760605727,0.6981652627189799,-0.5697535889870903,1.0151449756454975,-0.8867333019136079
2020-08-10,-0.01073428178063291,0.06381141518885759,0.3161867749200211,0.3799981901088787,-0.25237535973116354,0.6961849650288998,-0.5685621346511847,1.012371739948921,-0.8847489095712058
2020-08-11,-0.013848918843021255,0.06340481658136084,0.3154036681259307,0.3788084847072915,-0.25199885154456986,0.6942121528332222,-0.5674025196705005,1.0096158209591528,-0.8828061877964312
2020-08-12,-0.014859022556390614,0.06299719241918506,0.3146276230044588,0.37762481542364384,-0.25163043058527373,0.6922524384281026,-0.5662580535897326,1.0068800614325615,-0.8808856765941913
2020-08-13,-0.013403181189487627,0.06260133556110903,0.3138553951011412,0.3764567306622502,-0.25125405954003216,0.6903121257633914,-0.5651094546411733,1.0041675208645326,-0.8789648497423146
2020-08-14,-0.0118519444444438,0.062217555767265974,0.3130868777423136,0.37530443350957954,-0.25086932197504763,0.6883913112518931,-0.5639561997173612,1.0014781889942068,-0.8770430774596748
2020-08-15,-0.012449621432730956,0.06183464716624035,0.3123246844184282,0.3741593315846685,-0.2504900372521879,0.6864840160030967,-0.5628147216706161,0.9988087004215249,-0.8751394060890443
2020-08-16,-0.015472378804960284,0.061440223564346474,0.31157175847941,0.37301198204375646,-0.2501315349150635,0.6845837405231665,-0.5617032933944734,0.9961554990025765,-0.8732750518738834
2020-08-17,-0.01589674716609091,0.06104765010886201,0.3108247585184679,0.37187240862732995,-0.2497771084096059,0.6826971671457979,-0.5606018669280738,0.9935219256642658,-0.8714266254465417
2020-08-18,-0.01137004995735268,0.06068190414893164,0.31007757189253865,0.3707594760414703,-0.249395667743607,0.6808370479340089,-0.5594732396361457,0.9909146198265476,-0.8695508115286844
2020-08-19,-0.014160173160173014,0.06030581330818237,0.30933905596112643,0.3696448692693088,-0.24903324265294408,0.6789839252304353,-0.5583722986140705,0.9883229811915617,-0.8677113545751969
2020-08-20,-0.01301149425287283,0.05993922677037709,0.3086043926055154,0.36854361937589253,-0.24866516583513834,0.677148011981408,-0.5572695584406537,0.9857524045869234,-0.8658739510461692
2020-08-21,-0.009184281842817905,0.05959532871757513,0.3078705234668576,0.36746585218443273,-0.2482751947492825,0.6753363756512903,-0.5561457182161401,0.983206899118148,-0.8640162416829977
2020-08-22,-0.011201474926253157,0.05924484949161558,0.30714411690604326,0.36638896639765883,-0.2478992674144277,0.6735330833037021,-0.555043384320471,0.9806772002097454,-0.8621875012265142
2020-08-23,-0.011150187065740275,0.05889807591251531,0.30642275098254645,0.36532082689506173,-0.24752467507003115,0.6717435778776082,-0.5539474260525776,0.9781663288601546,-0.8603701770351241
2020-08-24,-0.011037533202447635,0.05855525429920666,0.3057062990738449,0.36426155337305155,-0.24715104477463823,0.6699678524468964,-0.5528573438484832,0.9756741515207414,-0.858563642922328
2020-08-25,-0.01144144144144061,0.058213807002910824,0.3049952821862521,0.36320908918916295,-0.2467814751833413,0.668204371375415,-0.5517767573695934,0.9731996535616672,-0.8567720395558456
2020-08-26,-0.014430191532257332,0.057861166233322624,0.3042925778619652,0.3621537440952878,-0.24643141162864254,0.666446321957253,-0.5507239894906077,0.9707388998192181,-0.8550165673525729
2020-08-27,-0.01041668939187293,0.05753132152015743,0.30359019866596687,0.3611215201861243,-0.24605887714580943,0.6647117188520911,-0.5496490758117764,0.968301917518058,-0.8532392744777433
2020-08-28,-0.011861050061049606,0.05719770434909393,0.3028942190977855,0.36009192344687946,-0.24569651474869159,0.6629861425446649,-0.5485907338464772,0.9658803616424505,-0.8514849529442627
2020-08-29,-0.00908063385219431,0.05688058311368108,0.30220000817846754,0.35908059129214864,-0.24531942506478646,0.6612805994706161,-0.547519433243254,0.9634806076490837,-0.8497194414217216
2020-08-30,-0.014599401686156758,0.05654020223368185,0.30151652422811837,0.3580567264618002,-0.24497632199443653,0.6595732506899186,-0.5464928462225549,0.9610897749180369,-0.8480093704506733
2020-08-31,-0.008399999999999293,0.05623242876338004,0.30083099233194915,0.3570634210953292,-0.24459856356856913,0.6578944134272784,-0.5454295559005182,0.9587254057592275,-0.8462605482324673
2020-09-01,-0.007932075471696757,0.055929766007554206,0.3001496286598269,0.35607939466738114,-0.24421986265227272,0.656229023327208,-0.5443694913120997,0.956378651987035,-0.8445191199719266
