date,Oil_temperature,cumulative_mean,cumulative_std_dev,ucl_1,lcl_1,ucl_2,lcl_2,ucl_3,lcl_3
2020-07-27,65.31481834263165,62.06928709413682,5.216756747939671,67.2860438420765,56.85253034619715,72.50280059001616,51.63577359825747,77.71955733795583,46.4190168503178
2020-07-28,65.83570744288873,62.090566305146716,5.20961316126561,67.30017946641233,56.88095314388111,72.50979262767794,51.67133998261549,77.71940578894355,46.461726821349885
2020-07-29,65.52104268136375,62.10983864433894,5.201235321492656,67.3110739658316,56.90860332284629,72.51230928732426,51.70736800135363,77.7135446088169,46.506132679860976
2020-07-30,65.55426284693597,62.12908123764955,5.192990104616285,67.32207134226584,56.936091133033266,72.51506144688213,51.74310102841698,77.70805155149841,46.550110923800695
2020-07-31,65.14254459896053,62.14582270076794,5.183333055493457,67.3291557562614,56.96248964527448,72.51248881175485,51.779156589781024,77.69582186724831,46.59582353428756
2020-08-01,64.93565465223399,62.16123613696388,5.17307274977695,67.33430888674083,56.98816338718693,72.50738163651778,51.81509063740998,77.68045438629473,46.64201788763303
2020-08-02,64.94243610330524,62.176517455460264,5.162880301435224,67.3393977568955,57.01363715402504,72.50227805833072,51.85075685258982,77.66515835976594,46.68787655115459
2020-08-03,63.45133012414492,62.18348364490663,5.149539369675893,67.33302301458252,57.03394427523074,72.48256238425842,51.884404905554845,77.63210175393431,46.73486553587895
2020-08-04,64.70224999999999,62.19717259248866,5.138806204896947,67.33597879738561,57.05836638759172,72.47478500228256,51.91956018269477,77.6135912071795,46.78075397779782
2020-08-05,65.53278825811002,62.215202947437966,5.130687424933649,67.34589037237161,57.08451552250432,72.47657779730527,51.953828097570664,77.60726522223891,46.82314067263702
2020-08-06,65.80095342655727,62.23448117582032,5.123552354445869,67.35803353026618,57.11092882137445,72.48158588471206,51.98737646692858,77.60513823915792,46.86382411248272
2020-08-07,65.39009244372991,62.25135610238669,5.114968833182718,67.36632493556941,57.13638726920397,72.48129376875212,52.02141843602125,77.59626260193484,46.906449602838535
2020-08-08,64.64116196737893,62.26406783571111,5.104250792248448,67.36831862795955,57.15981704346266,72.472569420208,52.055566251214216,77.57682021245645,46.951315458965766
2020-08-09,64.62964034859522,62.276584092393044,5.0935648101214,67.37014890251444,57.183019282271644,72.46371371263584,52.089454472150244,77.55727852275724,46.995889662028844
2020-08-10,64.88288205598899,62.29030145009617,5.0835894824019725,67.37389093249814,57.206711967694204,72.45748041490012,52.12312248529223,77.5410698973021,47.03953300289025
2020-08-11,65.06337405223252,62.30482015481941,5.074162815609952,67.37898297042936,57.23065733920946,72.45314578603931,52.156494523599505,77.52730860164927,47.08233170798955
2020-08-12,65.23655721334586,62.3200896186659,5.065283073392979,67.38537269205888,57.25480654527292,72.45065576545186,52.18952347187994,77.51593883884483,47.12424039848696
2020-08-13,65.7971040802213,62.338105237637684,5.058270701594011,67.39637593923169,57.27983453604367,72.4546466408257,52.22156383444966,77.51291734241971,47.16329313285566
2020-08-14,65.52661805555556,62.35454087071973,5.050340309140677,67.40488117986041,57.30420056157905,72.45522148900109,52.25386025243838,77.50556179814177,47.2035199432977
2020-08-15,64.54298558532324,62.36576366412796,5.039744417900487,67.40550808202845,57.326019246227474,72.44525249992894,52.28627482832699,77.48499691782942,47.2465304104265
2020-08-16,65.00249637622805,62.379216382046835,5.03033235632313,67.40954873836996,57.348884025723706,72.43988109469309,52.31855166940058,77.47021345101622,47.28821931307745
2020-08-17,64.57678967471661,62.39037157642587,5.019925765244238,67.41029734167012,57.37044581118163,72.43022310691435,52.350520045937394,77.45014887215859,47.330594280693155
2020-08-18,64.73137260874863,62.40219481396286,5.009931723184106,67.41212653714696,57.392263090778755,72.42205826033107,52.382331367594645,77.43198998351518,47.372399644410535
2020-08-19,66.38816287878788,62.422224804238354,5.005246252275939,67.42747105651429,57.416978551962416,72.43271730879023,52.41173229968648,77.43796356106617,47.40648604741054
2020-08-20,65.23720393591084,62.436299699896715,4.99662072542059,67.4329204253173,57.439678974476124,72.42954115073789,52.44305824905553,77.42616187615849,47.44643752363494
2020-08-21,64.87595189701898,62.44843727301674,4.987083219404308,67.43552049242105,57.461354053612425,72.42260371182536,52.47427083420812,77.40968693122966,47.487187614803815
2020-08-22,65.49713495575222,62.46352983580255,4.979284625810969,67.44281446161352,57.48424520999158,72.42209908742448,52.50496058418061,77.40138371323545,47.52567595836964
2020-08-23,68.09408070550508,62.49126653959419,4.982640797753789,67.47390733734798,57.508625741840405,72.45654813510177,52.525984944086616,77.43918893285556,47.54334414633283
2020-08-24,66.53018246910729,62.511065147091806,4.978390821335535,67.48945596842734,57.53267432575627,72.46784678976287,52.55428350442074,77.44623761109841,47.5758926830852
2020-08-25,65.48143018018018,62.525554732619064,4.970505255304048,67.49605998792312,57.555049477315016,72.46656524322717,52.58454422201097,77.43707049853121,47.614038966706914
2020-08-26,64.26608177923387,62.53400389303952,4.959849976576946,67.49385386961646,57.57415391646257,72.4537038461934,52.61430393988563,77.41355382277035,47.65445396330868
2020-08-27,65.17303654213254,62.546752843035144,4.951195680543401,67.49794852357854,57.595557162491744,72.44914420412195,52.64436148194834,77.40033988466534,47.69316580140494
2020-08-28,64.79657203907205,62.557569281477626,4.941684625816052,67.49925390729368,57.615884655661574,72.44093853310973,52.67420002984552,77.38262315892578,47.73251540402947
2020-08-29,65.50236292245127,62.571659203204774,4.933997752285698,67.50565695549048,57.637661450919076,72.43965470777617,52.70366369863338,77.37365246006186,47.76966594634768
2020-08-30,65.26926502583628,62.584504945217304,4.92569858008862,67.51020352530593,57.65880636512868,72.43590210539455,52.73310778504006,77.36160068548317,47.80740920495144
2020-08-31,65.1785573411249,62.596799032401705,4.917200653111093,67.5139996855128,57.67959837929061,72.4312003386239,52.76239772617952,77.34840099173499,47.84519707306843
2020-09-01,58.331698113207544,62.57668063183946,4.9142728360773225,67.49095346791678,57.662407795762135,72.4052263039941,52.74813495968481,77.31949914007143,47.83386212360749
